"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM","LNC","rLNC","VC","J","rVC","rJ"
"laugh",3.79,4.21,3206,1932,"Verb",37,5,3313.80811916975,14.5713804906693,12.2937369888006,12.1847999095917,4.11614701721893,8.66854524612427,1.36707437168244
"laughable",9.4,2.07,26,25,"Adjective",70,9,22.4051061389823,13.1977101409829,8.60611328277778,10.0262972414494,1.25680787283516,6.97775653004646,0.464783647038834
"laughter",5.39,4.22,704,396,"Noun",47,8,523.703339158539,14.5960153863775,12.1765442412712,13.1895008683205,3.87587055896465,9.43450006842613,1.11009185969925
"launch",7.92,3.7,1018,395,"Verb",37,6,437.354133749554,11.9628284867792,7.78930088636415,10.8163027763367,1.44108491624405,7.04951510950923,0.75176350144158
"lava",6.44,4.82,176,87,"Noun",35,4,73.4884972170518,14.518257440391,11.3252759583227,13.0296559333801,3.2066674330863,8.74873313307762,0.809074014299206
"lavish",10.76,2.31,39,35,"Adjective",38,6,134.729535892349,13.5424793745011,10.228891928742,12.3005114793777,2.54685574272828,6.12407006323338,0.712662635348656
"law",8.33,2.57,5932,2517,"Noun",20,3,6053.86960383127,14.2837400483085,12.0959571833717,12.7693880796432,4.18502450479195,9.7225424349308,1.35563037005884
"lawful",11.05,2.46,111,77,"Adjective",49,6,113.86567428188,13.7472506712738,10.666984025798,11.3953951597214,1.74327564498743,5.8608106598258,0.915289026495581
"lawless",10.68,3.03,22,20,"Adjective",43,7,72.2858046238304,13.8966424660042,10.0972675341972,10.7226163744926,0.969169669661939,7.92123731970787,0.43808800115791
"lawn",5.45,4.93,630,424,"Noun",29,4,343.059104227401,14.5488670698451,11.8423063351295,13.1081230640411,4.18931954249036,9.8161535859108,2.28676214851307
"lawsuit",10.56,2.94,311,208,"Noun",57,7,95.5836774647911,13.1569788658247,8.58671175893398,9.86457681655884,1.99916743479773,6.04130587354302,0.689718135316142
"lawyer",7.78,4.7,4055,1686,"Noun",37,6,1061.09956927454,13.6274259998558,11.1860404254434,12.5173571109772,2.68564968492299,8.5318837761879,0.608085482254918
"lay",5.838065,3.86,2970,1951,"Verb",20,3,2855.3728273787,14.2812108002805,11.339049565424,13.1073186993599,3.6940733914019,7.59981244802475,1.09870336008542
"layer",8.28,3.52,189,153,"Noun",29,5,307.23550560093,14.2062110976012,11.5278691880316,12.5895707607269,3.00718876854646,8.42092275619507,0.614056289269731
"layman",10.65,2.96,48,40,"Noun",35,6,54.7211399170921,12.4863949650618,8.69997804070525,9.59547364711761,1.39369562248049,5.51652586995624,0.668614942683266
"lazy",6.39,2.67,591,445,"Adjective",36,4,175.242394995896,13.9781543959334,10.9127322236683,11.7595277428627,1.42450690710424,6.68415978550911,0.329957740672026
"lead",6.76,4.1,4246,2517,"Verb",21,4,5026.85771665053,13.2393684819048,8.51228183300954,11.0552178025246,2.58504225628366,5.24630975723267,0.447642403189516
"leader",6.9,3.89,1589,894,"Noun",27,6,1834.84578638705,14.3585033035251,10.7110867971076,12.8490371108055,3.96314449663183,8.49078392982483,2.02174397660635
"leaf",4.6,5,265,217,"Noun",30,4,344.064490390195,14.5590823299277,12.6505737971918,13.3381974697113,3.67953104971086,10.3085607886314,2.19072976759697
"leafy",5.62,3.89,24,15,"Adjective",37,5,63.1639791251885,14.6052576223833,11.2823170642008,12.149057328701,3.76372470104745,10.7619485855103,2.72858367736358
"league",8.45,3.46,950,607,"Noun",39,6,805.22600937765,8.76097711736765,6.84887111753185,6.63980335742235,0.810118339299524,4.43258859496564,0.357456140350877
"leak",5.47,4.28,517,382,"Noun",26,4,140.689038796488,12.5583081823407,9.67120516397289,11.0882493853569,1.57542014970191,5.60907947272062,0.151927437641723
"lean",7.17,3,529,427,"Verb",20,4,1562.28692712188,14.6043729457958,11.8912585996346,13.4255009293556,4.67354025335074,9.53200903534889,1.89685254552826
"leap",5.53,3.86,340,265,"Noun",27,4,703.550374623901,14.6353195657725,12.5071336318927,13.4309091567993,5.87037973657244,10.3629701137543,1.75087985044044
"learn",4.44,2.2,6047,3414,"Verb",35,5,3621.72677725413,13.8336517030675,10.838299547827,12.1359788179398,3.31018675161434,6.83567163348198,1.14055004392452
"learner",6.26,3.28,61,58,"Noun",36,7,43.2917652515258,13.7396465921388,10.3307209520377,11.2610505223274,1.78322568069089,8.23816058039665,0.509109888173586
"lease",11.11,3.52,320,201,"Noun",27,5,161.758642515552,13.9459106764377,10.4043559334187,11.7806484699249,2.6426499878884,8.49288833141327,0.890720617896444
"leather",7.25,4.82,693,489,"Noun",32,7,454.830872145917,14.6330756009205,11.9042901518418,13.0026832222939,5.12474136834648,10.8163393735886,3.58958019157114
"leave",5.58,2.53,28596,7185,"Verb",28,5,12469.2516319633,13.6075113765391,11.7401036364514,11.7478752732277,3.2128154044896,6.60222137719393,1.04910642150831
"lecture",9.5,3.79,534,408,"Noun",41,7,439.249920534104,14.3203619848619,10.9693480964996,13.0311207175255,3.27151706957086,8.70441696047783,0.581272903857812
"lecturer",8.69,4.34,41,31,"Noun",52,8,59.0222887523636,13.8201713532128,10.0684611087397,11.7294989228249,2.43556113009446,9.8862037062645,1.08197749675548
"ledge",11.05,4.72,179,109,"Noun",30,5,151.385765769143,14.4993239542392,11.5963586719029,13.1139520406723,3.98147928337199,10.0073829889297,2.43254093373978
"leech",7.84,4.33,89,50,"Noun",35,5,34.2658479288134,13.3027390734452,9.12693815547734,8.69232845306396,0.850904466715239,7.78769966587424,0.300845515511169
"left",5.57164,3.7,24707,7001,"Verb",28,4,1394.14788709813,14.1904238727383,11.4607997794905,12.9408877491951,3.09655130663088,7.12084862589836,0.610062267418567
"leg",3,4.83,2882,1588,"Noun",26,3,1587.04464426932,14.7659743798331,11.846124969774,12.9622775912285,5.44426601034025,9.53612673282623,2.27368401644181
"legacy",9.63,1.4,256,193,"Noun",52,6,110.312317035298,12.4319510718966,8.67456356328082,9.71472933888435,2.28020267674358,4.65811358392239,0.448185685709158
"legal",9.17,1.79,1821,1200,"Adjective",38,5,846.124129956632,14.1996359760213,11.7510032039664,12.0608307123184,2.30771060768994,9.51234990358353,0.798567858730407
"legality",11.5,1.77,11,8,"Noun",50,8,29.3543304757046,14.1661599082161,10.8858199805766,11.6964376568794,2.52412548193611,10.1671998798847,1.00006536127192
"legend",8.42,2.96,875,565,"Noun",51,6,270.278340180024,14.2183980895434,10.2392938899585,12.3063991069794,3.10609474165166,9.26041767001152,2.00652129146303
"legged",6.89,3.58,7,7,"Adjective",34,6,100.052596269328,14.3416628758923,11.1084817003659,12.4448519945145,3.06306569096139,8.49925142526627,1.32564899557557
"legible",10,3.76,11,10,"Adjective",54,7,19.400227665458,14.2710553422579,9.51529283913021,12.0111619234085,3.78812479123701,10.5471315383911,1.78505889630118
"legislate",11.16,2.33,16,15,"Verb",63,9,43.0907014589157,14.2006255135308,11.837325568512,12.3352887630463,2.29194679700549,8.97962167859077,0.972473642364488
"legislation",10.94,3.14,52,35,"Noun",67,11,584.420463493983,14.2978494948868,11.7196974476395,11.9976078867912,3.57134014212487,9.72298458218575,1.67257046536607
"legislative",11.21,2.14,14,13,"Adjective",75,11,388.187860457822,14.3759859532806,11.0913433107735,13.0436863899231,4.93318303218949,8.07949283719063,2.28490462210087
"legislator",11.58,3.75,8,6,"Noun",65,10,157.206401166748,14.1181349102578,10.9622761706004,11.3861076831818,2.92814588958226,7.44888271391392,0.864626560224567
"legislature",11.5,2.54,40,30,"Noun",75,11,683.585513043467,14.7279024576419,11.6928280283915,13.6789655089378,5.02198190206686,9.57593354582787,2.14296470338543
"legitimacy",12.53,2.07,26,23,"Noun",78,10,27.5693261323178,14.0031179181874,11.6520572234349,10.4421220421791,0.953025447140039,7.9155233502388,0.508241758241758
"legitimate",11.68,1.63,384,304,"Adjective",59,10,254.423115999595,14.2781263523422,12.3960484330111,11.4827274084091,1.81476944921376,8.36793628334999,0.395516717325228
"leisure",9.84,2.03,129,101,"Noun",49,7,276.741516493343,13.7171654307455,9.57645809640085,12.062513589859,2.62142413837896,6.32083005458117,0.41257584114727
"leisurely",10.39,1.9,29,28,"Adjective",73,9,91.9433365533787,13.947251120006,10.3687667994492,12.6061111688614,3.61301424784276,6.66128581762314,0.894795633475443
"lemon",4.74,5,613,344,"Noun",37,5,187.233093172878,14.7428951826943,11.7270516557728,13.3353142142296,4.69211690611675,11.8661277294159,2.26424894495519
"lend",8.45,3.07,595,484,"Verb",23,4,452.283234733645,13.2048485024788,8.49843704908075,11.2519234418869,2.02358536908226,7.3244756758213,0.256519274376417
"lender",9.5,3.07,8,8,"Noun",27,6,52.4104692855677,14.406925188289,9.32691010300238,12.2783732414246,3.98559409676077,12.084123134613,2.31654629109731
"length",6.05,4.07,358,270,"Noun",52,6,1760.48365012083,13.241365267561,9.03674814045792,10.4201969206333,2.91643726468195,7.6495608985424,0.756287363430221
"lengthen",7.84,3.47,12,12,"Verb",60,8,75.1179246868648,14.0048444928989,10.7932061161108,12.8178411722183,3.47308405870155,5.30427398532629,0.343475796115548
"leopard",6.84,5,276,84,"Noun",52,7,54.8142759529635,14.2779258085981,10.4854369914232,11.2705553174019,2.43120503042141,9.52841299772263,1.19737738253993
"leper",11.88,3.74,63,49,"Noun",37,5,22.5045593683996,12.3372032815978,7.49339779267506,8.98473560810089,1.12652010046873,5.72111481428146,0.713537222655764
"lessen",8.88,2.23,30,30,"Verb",36,6,167.933968718866,14.4537707121057,11.4936952118465,12.3541689515114,4.70471946830892,8.98315063118935,1.82605820727324
"lesson",7.8,2.79,1644,1120,"Noun",36,6,753.355300828821,14.2312286596305,10.6683871228152,12.3073776364326,4.15953238825436,8.16167786717415,0.986214934994837
"lethargy",13.06,2.52,6,6,"Noun",69,8,29.325080458137,14.2319786298612,10.7262559177395,11.4734394550323,3.4203694215341,8.80163940787315,1.84979094451529
"letter",4.74,4.7,4213,1758,"Noun",30,6,4024.90585726408,14.5012443561382,11.2481009002224,13.3277543187141,6.24662629702952,9.07333919405937,1.92953040885757
"level",6,2.86,2633,1590,"Noun",33,5,1714.92597392952,11.2961497138512,7.95141165255795,10.6432468593121,2.05133967016214,6.72187921404839,0.680106714990436
"lever",7.89,4.77,163,106,"Noun",27,5,104.285220722443,13.7493135848602,10.0287938193155,12.0656859278679,4.12275830163999,9.71647828817368,2.31856513934987
"lewd",12.19,2.24,65,48,"Adjective",37,4,14.9187783681686,13.7988917192122,9.64371440148026,10.1436511278152,1.43605805930703,8.04458639025688,0.521421334491243
"liability",12.9,1.96,158,137,"Noun",46,9,125.782026068719,14.6189017731999,11.8994976930874,12.5767478346825,3.15749444295025,9.62220567464828,1.13031142399177
"liable",11.11,2.04,369,296,"Adjective",35,6,245.741552913305,13.8564125443645,9.55098071007321,10.7748965024948,1.74508904477083,9.59522479772568,1.017903493781
"liar",4.89,3.43,1792,1181,"Noun",38,4,122.83488637533,14.2382965395861,11.8542393284486,12.3141013979912,2.67221616916844,9.51640045642853,1.59313125872137
"liberal",11.17,1.67,203,154,"Adjective",46,7,691.461658254518,13.6603129939079,10.9449589398669,11.2814919352531,2.07570315883571,6.84249463677406,1.36900932450227
"liberate",11.75,2.29,59,47,"Verb",43,8,82.4177706552912,12.9853070758269,7.56607522957723,10.188884973526,1.55229819425409,5.96366266906261,0.785696860809191
"liberation",13.45,2.21,118,87,"Noun",51,10,93.151861777819,12.8028622146682,9.53217746067581,9.17628130316734,1.15702811801386,5.81273520737886,0.835205388834836
"liberty",8.83,1.85,849,539,"Noun",54,7,1244.23590271018,14.0768665722069,10.625540992481,11.7153551578522,3.32636351425834,7.39126971364021,0.9737119542517
"library",4.95,4.8,1170,687,"Noun",59,7,848.987552237917,14.0149310559932,10.8910767168734,12.8513948321342,3.46163675911846,7.12799900770187,0.39823528856501
"license",8.704798,4,1635,992,"Noun",45,7,333.430045563637,13.657375468359,9.6294865206307,11.2182115316391,2.59000290620263,8.58732464909554,0.381573551406378
"lick",4.3,4.52,559,394,"Verb",20,4,219.430564654523,13.8216794539629,11.1905716509085,10.7187315225601,1.71028732236017,7.56283482909203,0.946468045632179
"lid",5.95,4.96,251,219,"Noun",20,3,236.889020585393,14.4461889182443,11.9037860420838,13.1682577133179,3.50501413088669,7.47049963474274,0.399253179532683
"lie",3.75,3.11,6133,3353,"Verb",20,3,5229.22392790348,14.6789623888907,11.2831644802085,12.9877156019211,4.8649460829239,7.67610910534859,0.884629846388139
"lieu",11.64613,1.73,57,52,"Preposition",35,4,42.8491279294955,8.94067881574626,6.08132191577574,7.59718091599643,1.63040391359078,6.32192582264543,0.442398698609879
"life",5.89,2.69,40629,7596,"Noun",26,4,13165.0004087854,14.2727437814595,10.3821655113809,13.0476626157761,2.9794360675693,5.98524820804596,0.396367057461282
"lifeless",9.22,3.03,64,55,"Adjective",47,8,96.9231085987829,14.2613319239275,11.9773735237719,12.4818355441093,2.39918416083397,9.13441589474678,0.513286144497325
"lifetime",9,2.15,929,775,"Noun",63,8,204.828347850305,13.1334148382771,8.7915886299583,11.7760036587715,2.06350914377006,6.13346226513386,0.252772848269743
"lift",4.74,3.89,1741,1264,"Verb",27,4,1660.29650033161,14.4437222474168,12.0141497074039,13.200457572937,4.41420550619695,10.4151374697685,2.09603192510463
"light",4.05,4.21,8425,3924,"Noun",24,5,7534.60149157298,14.7768401003441,11.7908378920522,13.3617964982986,5.99978494559594,10.1070315241814,2.14281890537731
"lighten",7.95,2.93,301,272,"Verb",35,7,100.701209304528,13.3855509328172,10.6853964410958,11.5636393427849,1.21471805848314,5.4308013021946,0.0620748299319728
"lighthouse",6.11,4.96,157,65,"Noun",74,10,38.5130405371011,13.9245332088696,10.5990033260755,11.2963270545006,2.01251122034571,7.65747514367104,1.44630077973681
"lightness",9,2.6,20,16,"Noun",45,9,48.047670014559,14.055364254985,10.8132760682912,12.2040359377861,2.30421505053514,8.24606570601463,1.31039013214448
"lightning",4.76,4.59,721,360,"Noun",47,9,372.650943108552,14.5741041946772,11.9978229429825,13.2992843389511,3.65549552510325,9.68530201911926,0.763286144497325
"like",3.685351,1.89,203947,8341,"Preposition",20,4,25188.526203302,13.8777530700166,11.6321533233387,12.764083981514,2.14181494410518,6.20543225109577,0.710416716627897
"likelihood",10.89,1.73,58,57,"Noun",86,10,64.4500440755553,11.1182890018143,8.35289845940754,8.37136788666248,1.89606953807852,5.83328206092119,0.985966884584582
"likely",6.33,1.76,1314,1041,"Adjective",39,6,1587.63766640994,13.7529999672263,10.5059094774827,11.4900196790695,2.8587655010071,7.05758461356163,1.36387020202728
"liken",11.59,2.04,3,3,"Verb",34,5,42.3143359630806,10.5570594517327,6.41440175763571,7.95003727078438,0.723745268578095,4.45043452223763,0.418643451830316
"likeness",8.84,2.22,98,89,"Noun",47,8,128.853926496179,13.5013391879139,10.0551019308257,12.4013769030571,1.65680958570679,8.1410199701786,0.548837777622648
"limb",7.16,4.64,238,195,"Noun",31,4,504.977121822555,14.4937344228327,12.4927002295933,13.4370440840721,3.46656555363411,9.63740241527557,0.741113238531649
"lime",6.61,4.96,168,123,"Noun",20,4,141.393150117938,14.0375581236289,11.5356948777434,11.4015169739723,1.99799514997083,9.43764778971672,0.81969586458671
"limestone",12,4.59,27,21,"Noun",57,9,76.2106245154473,14.2430243345622,10.9381295436944,12.7899254560471,3.237848563915,9.10489651560783,1.09128908209985
"limit",6.3,2.28,664,561,"Noun",39,5,1257.79544682445,14.2850480698255,11.4503042324911,11.8594743013382,3.68251818537972,8.16744112968445,0.439051615095622
"limitation",9.22,2.18,15,15,"Noun",50,10,242.931742435491,14.1305199617899,11.4536416979176,11.4794803857803,1.28753314731946,7.41398361325264,0.81222139193794
"limited",7.38333,1.87,561,460,"Adjective",43,7,425.083506186265,14.4700209655389,12.1003288583228,11.9004612565041,2.8217993717787,8.32051676511765,0.501126445027595
"limp",7.16,4.15,187,152,"Noun",24,4,175.300347086055,13.9246906233165,11.3229838192117,11.1132601201534,2.2128893146852,7.72634756565094,0.850170317895891
"line",4.85,4.5,10515,4539,"Noun",20,4,5082.62533730287,14.1902607243532,11.2838298293243,12.8754935264587,3.96576266960669,8.12709987163544,0.584620653521803
"lineage",11.59,3.15,43,30,"Noun",48,7,35.8274465924336,13.7581479663036,9.79508961443746,11.3883845806122,2.75951221278415,8.28237423300743,0.737742830712303
"linen",7.68,4.8,149,117,"Noun",31,5,228.408075621016,14.6087741526749,11.7188446000015,13.381548345089,4.74468591728654,9.55061784386635,2.67352603153903
"linger",10.56,2.41,74,62,"Verb",24,6,480.731077380197,13.7886282744512,10.6607045093419,11.7013747096062,2.52281747195294,6.67334185540676,0.525281034399576
"lingo",10.89,2.27,59,54,"Noun",35,5,26.9153655628235,10.9629629816177,6.48275322797245,6.94342502951622,0.803143755332881,5.2787154391408,0.268761760023158
"lining",9.30159,4.41,231,199,"Noun",29,6,57.9639853058205,14.1799666014159,11.1793665156946,12.1008203625679,1.75684218485758,9.62649962306023,1.64574809286687
"link",9.94,3.43,609,399,"Noun",20,4,543.647791897737,11.2688082341838,7.34352974027498,9.63991951942444,1.95637024405592,3.10052456334233,0.531771799628942
"lion",4.42,4.96,783,328,"Noun",34,4,395.347836744122,14.6429364031054,11.472449775715,12.3425456881523,4.09706143178544,11.2168206572533,1.90652665607603
"lip",3.79,4.96,548,434,"Noun",20,3,2215.94259242671,14.6956513989783,11.617246244182,13.2035892605782,5.75070832083895,8.47571697831154,1.76871938200273
"liquid",5.83,4.72,395,282,"Adjective",50,6,305.465360673769,14.237711849112,11.5584754187559,13.310063123703,3.16390740134932,8.51591914892197,1.08029779989344
"liquidate",14.42,2.79,39,31,"Verb",66,9,32.3787433898459,13.9630963805451,10.0735428377379,10.9945091605186,2.90602142038863,8.23718310892582,1.2672996083402
"liquor",8.4,4.73,882,589,"Noun",55,6,337.059655065084,14.0250986575844,8.45886706378121,12.3254712224007,3.76838559466854,9.33995196223259,1.6924951258575
"lisp",10.44,3.86,21,15,"Noun",35,4,27.8202501885558,13.7090450526638,10.8450991948097,9.82656234502792,1.37355132404359,5.76532560586929,0.564734404400058
"list",5.58,4.43,4110,2176,"Noun",20,4,1191.34094434051,13.9105538598451,10.1537391735353,11.8979690074921,2.11806159652455,7.98692682385445,1.6978501836768
"listener",5.79,3.46,72,71,"Noun",52,8,165.994680343624,13.4844649517548,9.44553375142283,12.110374212265,1.84338430767387,5.91047295928001,0.234410430839002
"listless",12.11,2.07,9,9,"Adjective",45,8,42.2714976074937,14.2287879135351,11.2735003802041,12.1815073490143,2.15625935816229,6.97744180262089,0.92038214004847
"literal",10.11,1.53,69,63,"Adjective",42,7,85.0734404003418,14.042296146308,10.6103291326989,12.5462310910225,2.29948780689105,8.73301166296005,0.726340602117
"literally",9.504747,2.48,739,565,"Adverb",53,9,279.614590638948,12.6383465401549,9.16847553750811,11.4961673021317,1.58918803984474,3.04331182409078,0.254527805571812
"literary",11.1,2.32,130,99,"Adjective",53,8,620.064658207216,14.3333371354337,11.0697543832668,13.0607390403748,3.85099361205917,8.99516299366951,1.44588243954641
"literature",9.9,4.1,326,246,"Noun",69,10,790.312892142739,14.5147172574164,11.2893282398643,13.2441174387932,4.08372818315807,9.34883940219879,1.07932168195407
"litigation",13.37,2.96,74,63,"Noun",52,10,59.0700961139906,14.0546258715446,11.2005714443271,11.9049983024597,2.41539267873935,7.43266913294792,1.23993796168109
"litter",7.61,4.47,200,146,"Noun",21,6,144.320713363218,14.0718602306563,11.2927054372765,11.6685400009155,2.56187284652246,8.14205425977707,0.581379872474774
"little",3.95,3.67,73766,8072,"Adjective",38,6,15905.3647992798,13.8238120902071,11.5229625303644,11.2383605837822,2.55181303571077,6.80099128186703,0.7287957736286
"live",6.1,3.57,17574,6052,"Verb",20,4,6768.76565412943,14.0469288743511,10.3268188818623,12.9416517615318,3.61396738322332,5.21702520176768,0.359410430839002
"livelihood",10.89,2.38,76,65,"Noun",85,10,57.8175628133484,14.034317728991,10.2889845766909,11.4265232086182,2.35363718133495,8.86067342758179,1.03757779707628
"lively",8.6,2.36,207,163,"Adjective",37,6,350.027319442922,13.8735314831418,9.63212861788039,11.3534239530563,1.97769373603973,7.51160821318626,0.462065075799052
"liver",8.56,4.68,729,428,"Noun",20,5,131.743738972383,13.9415994432162,9.92100081438891,12.2743143439293,2.49190084518979,7.21061909198761,1.88724062289323
"livery",13,3.87,65,35,"Noun",37,6,63.0674441469908,13.6299983225506,9.95540430845415,12.0018406510353,2.35444609856069,6.24996296316385,0.466262499449363
"livid",12,2.52,22,21,"Adjective",37,5,45.5849758805548,13.9978042150736,11.104840086253,12.1628667712212,2.81205473409691,9.36553367972374,1.67670973313436
"lizard",5.42,4.68,247,115,"Noun",45,6,76.2484474829116,14.708791257007,11.5625297967578,12.466082572937,3.41651856895759,11.7405213117599,1.14223697356048
"load",7.78,3.63,1490,1096,"Noun",26,4,748.807862825214,14.4255246598456,11.4110008453208,12.8299866318703,4.28757469407305,8.76717707514763,2.02994981914948
"loaf",6.84,4.79,228,162,"Noun",32,4,145.133657001389,14.679252844162,11.5766896066144,12.6362207531929,4.90600192035798,12.1047284603119,3.98191289061674
"loan",9.57,3.72,1013,580,"Noun",26,4,601.59287616241,14.5520997255076,11.3387719917502,13.0838937163353,4.36357189528676,10.5787873864174,2.45853665887144
"loath",10.28,1.63,5,5,"Adjective",37,5,37.8402700500528,11.8798912696286,6.91275936131006,7.69221585988998,0.716522335256988,4.29535830020905,0.915636885303215
"loathe",11.12,2.04,106,95,"Verb",35,6,61.6395668779041,14.3674491210969,10.9904958344327,11.2429782748222,2.67102446492132,7.7914175093174,0.843777668889999
"loathing",13.21,1.89,25,22,"Noun",40,8,35.5494803897934,14.5121574924485,11.592827737532,12.6084176301956,2.19159865882538,9.23166966438293,1.29174671157954
"loathsome",12.7,2.19,53,46,"Adjective",76,9,47.1339172034936,13.9585834030874,10.5033430000219,11.7411087155342,1.81920403239528,8.57646790146828,0.650361079312447
"lobby",7.71,4.7,647,453,"Noun",33,5,241.650522552611,13.5974428094147,9.02957910175236,12.0781375169754,2.15816592615887,6.88312046229839,0.441656912533746
"lobster",7.44,4.86,374,201,"Noun",38,7,80.3786735832937,14.7266800675141,11.4178979683491,12.1222375631332,3.71596320263852,11.0411429405212,2.54101637665791
"local",8.79,3.04,2128,1498,"Adjective",34,5,1506.43890536535,13.3690813053898,10.6412365840358,10.5011271834373,1.91512657495613,5.85624130815268,0.52927505625074
"locate",7.95,2.97,524,443,"Verb",36,6,350.675730330451,13.6721647951091,10.5865272586094,11.3415329456329,2.67060682047075,5.51405057311058,0.89662199502625
"location",6.86,3,1263,823,"Noun",38,8,302.631158502305,13.303575955128,9.77699353205261,11.7536910176277,2.06150115480526,5.18267586641014,0.82335107956226
"lock",5.74,4.65,2885,1866,"Verb",20,4,1043.56759657513,14.4099188333137,11.4488830477383,12.0633050203323,4.84212533603692,8.34154111146927,1.62282767357955
"locket",8.35,4.82,87,39,"Noun",33,6,33.5621174390828,13.7533509191062,9.97767949493454,11.1026715040207,2.42635402761148,8.37909513711929,1.98976987665621
"locomotive",6.55,4.82,41,34,"Noun",79,10,103.13312702134,13.8440187820707,9.53166875213021,11.7497226595879,2.6507773486145,8.12984421849251,0.754716404544606
"lodge",8.26,4,341,180,"Noun",29,5,457.239599095928,12.4896915762767,10.7340535195811,10.2463303804398,1.18811712833837,4.79907607287169,0.144557823129252
"loft",11.05,4.32,186,104,"Noun",29,4,74.6090947893407,14.334561326451,11.2663993139885,11.4131016731262,2.71796797653591,9.50019386410713,1.47879779071521
"lofty",10.45,1.89,40,34,"Adjective",37,5,378.239458879406,13.6167947892502,9.88570943286404,12.3121425509453,2.29495218021155,6.32214216887951,0.556391212050654
"log",6.74,4.96,610,397,"Noun",20,3,515.795030405841,14.3950575541576,11.6539175646062,12.3020750284195,3.08678656444874,9.04775166511536,0.442448255898104
"logic",10.58,1.72,342,264,"Noun",37,5,218.235464535388,14.4462516350895,11.1928954086442,12.1341028213501,3.04882594905947,10.8846895098686,1.61416773118901
"logical",9.83,2.11,377,308,"Adjective",48,7,204.918233424252,14.502273040984,11.6655491796005,12.0974667072296,3.51030367274846,8.28588508069515,1.65487711367388
"loin",11.06,4.38,18,12,"Noun",32,4,46.3844055463811,13.6868731841089,10.8186432007438,11.5089972615242,1.58276124020535,7.21997299790382,0.352120861239402
"loiter",11.94,3.61,13,12,"Noun",36,6,53.7425875751629,14.104313922476,11.111060834972,11.2552937269211,3.20476310915356,8.82500892877579,1.20652273855712
"lone",8.5,1.59,268,172,"Adjective",20,4,200.917710814117,11.8264061694838,9.63739373960063,9.09878507256508,0.905097821192722,6.07464441284537,0.246598639455782
"loneliness",8.74,2.37,255,207,"Noun",56,10,147.487349673487,14.4558770771797,11.0823817963668,12.9032220840454,4.4260063676684,9.54911357164383,1.95689847024514
"lonely",5.8,2.19,2125,1364,"Adjective",39,6,501.630461889078,14.0623389831386,10.9165757631506,12.2628594636917,3.39880587947758,6.75282311439514,0.955185132925997
"lonesome",8.17,1.83,357,190,"Adjective",57,8,87.3364909026073,13.7730598627855,11.4102591213389,10.1606160402298,2.17654963789303,4.47759476560168,0.397959183673469
"long",4.239515,3.18,34433,7581,"Adverb",22,4,13122.8822407421,13.9844864893083,10.4768422571398,13.029246032238,5.49531743704928,6.65828071534634,0.556077849249546
"longevity",10.72,1.9,28,25,"Noun",77,9,30.2090473860788,13.2738323207026,10.3991956115984,10.9632578492165,0.978218797119947,7.93231761455536,0.561025986239428
"longitude",10.58,2.93,42,37,"Noun",69,9,40.817275733402,13.7104284240293,9.69073981788833,12.665508389473,2.89013427070161,9.47195911407471,0.994637717591347
"loo",12.693278,4.2,121,60,"#N/A",20,3,23.6000908066721,12.2968243728311,8.16257794145254,7.27634027600288,0.433091892322763,7.21064072847366,0.124149659863946
"look",4.05,2.96,99311,8290,"Verb",20,4,21150.6875632402,14.4143913680107,12.0684724744136,12.4278522133827,4.14452298948979,9.25110769271851,1.94207503085595
"loom",8.78,4.5,21,15,"Noun",23,4,221.085119913305,12.0934875475376,9.43586547640473,9.81633780151606,1.09892154205015,4.11733071878552,0.31130453470879
"loon",9.12,4.26,72,54,"Noun",20,4,29.3265304176301,12.7365960759043,9.9280502976474,7.85971716046333,0.84113992789822,5.21206148713827,0.890699961806612
"loop",7.22,4.26,345,255,"Noun",22,4,183.853816071727,14.3565267757916,11.6988241821213,11.5592563152313,2.36200398706201,7.42103412747383,1.58057588326258
"loose",7.71,3.18,2131,1508,"Adjective",29,5,730.27067271702,14.3143220178788,11.9695615583825,13.0450494885445,2.49116221933304,8.84712329506874,0.553989197226279
"loosen",7.22,3.24,282,253,"Verb",35,6,156.288118619052,14.6493904304262,11.4424087705667,12.9857143163681,4.22204172930917,9.9464875459671,1.48764748066375
"lop",10,3.32,22,18,"Verb",20,3,27.5438506881185,13.3038854230765,8.14491148430204,8.85567879676819,0.697755855492094,6.75582244992256,0.0824829931972789
"lore",12.56,2.35,34,28,"Noun",20,4,84.4853464403856,13.9070680412897,8.64805266012397,11.5414698719978,2.55208400785357,9.37436082959175,0.6165978108789
"lose",5.78,2.25,8382,4251,"Verb",20,4,4667.45686920366,13.562105535041,10.5457105473623,12.1726664304733,3.452507168325,4.98662487417459,0.830016915944644
"loser",6.67,2.35,1381,916,"Noun",30,5,74.7386150545446,11.2910748681749,7.30349783792657,8.78882384300232,1.37312056958279,2.93380733951926,0.522217397597337
"loss",5,2.19,1485,1144,"Noun",20,4,1430.88407113174,14.0998690464036,11.2237781308105,12.6884821653366,3.14517237907011,6.85096251219511,0.602051900568486
"lot",6.264345,3.7,29066,7185,"Noun",20,3,2643.61519576374,11.483721693395,7.9870787661965,9.15530291199684,2.20177338569805,5.98988129198551,0.430609832585516
